"id" "title" "publication_date" "description" "channel_id" "channel_title" "viewCount" "likeCount" "dislikeCount" "favoriteCount" "commentCount" "url"
"1" "-39qOKErh10" "Networking Tips with Larry Benet" "2010-10-10T03:24:50Z" "http://www.lewishowes.com Larry Benet is know as \"The Connector\" and in this video he talks about the importance of building relationships, and how to do it the right way to have a powerful network." "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "1272" "9" "0" "0" "1" "https://www.youtube.com/watch?v=-39qOKErh10"
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: Lewis_Howes" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "26932" "706" "13" "0" "60" "https://www.youtube.com/watch?v=9UgTjwyzOCQ"
"165" "9wFEimFnbZg" "How to Set Boundaries to Build Thriving Relationships with Chris Lee and Lewis Howes" "2017-12-25T09:23:35Z" "Thank you for Watching this powerful video with Chris Lee!

New Interviews, and Inspirational videos will be posted every Monday and Wednesday! Subscribe to the channel here: https://goo.gl/9xwmmV 
-----
Lewis Howes' New Bookhttps://www.maskofmasculinity.com/
-----
http://chrisleemotivator.com/
https://www.facebook.com/chrismotivador/
https://www.instagram.com/chrismotivador/
https://twitter.com/chrismotivador

Chris Lee is a transformational facilitator, coach, and TV personality. For 27 years, Lee has traveled the world teaching and empowering people, including world business leaders and Hollywood celebrities, to live an extraordinary life.

In This Episode, You Will Learn:
The importance of boundaries in a relationship (10:07)
How to tell if a boundary is being crossed (12:02)
Why you need a vision about your self-worth (18:28)
How to make the requests you need to make (20:03)
The reasons you should listen to other’s requests (23:11)
The kind of relationships you should be working towards (27:00)
How your environment affects self-worth (31:30)
Why you need to learn to forgive (41:20)
Plus much more…

-----
You can follow Lewis at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: https://snapchat.com/add/LewisHowes

Lewis Howes is NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories from various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book

How to set boundaries to build thriving relationship with Chris Lee and Lewis Howes" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "34323" "928" "24" "0" "84" "https://www.youtube.com/watch?v=9wFEimFnbZg"
"166" "9wvEgtvoxUc" "The Soulful Art of Persuasion with Jason Harris and Lewis Howes" "2019-09-13T19:04:44Z" "Thank you for watching this powerful interview with Jason Harris!
Check out the show notes here: https://www.lewishowes.com/848

Get Jason's new book: https://www.amazon.com/Soulful-Art-Persuasion-Habits-Influencer/dp/198482256X

Jason Harris is the CEO of the award-winning creative agency Mekanism and the co-founder of the Creative Alliance. Harris works closely with brands through a blend of soul and science to create provocative campaigns that engage audiences. Iconic brands include Peloton, Ben & Jerry’s, MillerCoors, HBO, and the United Nations. Under his leadership, Mekanism was named to Ad Age’s Agency A-list, twice to their Best Places to Work, and to the Creativity 50. Harris has been named in the Top 10 Most Influential Social Impact Leaders, as well as the 4A’s list of “100 People Who Make Advertising Great.” His methods are studied in cases at Harvard Business School.

Jason has put together four principles of persuasion that can help transform you into a master influencer. The bullet points are easy to understand and might even surprise you. So get ready to learn the soulful art of persuasion on Episode 848.

You can follow Jason at:
https://www.thesoulfulart.com/
https://www.instagram.com/jason_harris/
https://twitter.com/jason_harris
https://www.linkedin.com/in/jason-harris-29abb12/

You can follow Lewis at:
Website: http://lewishowes.com/
Instagram: https://www.instagram.com/lewishowes/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
SnapChat: https://snapchat.com/add/LewisHowes
-----
Lewis Howes' New Book - The Mask of Masculinity 
https://lewishowes.com/man
-----
Lewis Howes is a NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories of various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "8063" "182" "6" "0" "20" "https://www.youtube.com/watch?v=9wvEgtvoxUc"
"167" "9XFKDODeoT4" "Sports Careers Conference" "2009-06-01T20:19:06Z" "http://www.sportsnetworker.com Check out what's happening at the next sports careers conference in Dallas.  Sign up today!" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "770" "3" "1" "0" "0" "https://www.youtube.com/watch?v=9XFKDODeoT4"
"168" "9yG73NSj9TM" "Sekou Andrews on Becoming a Master Speaker and Wowing Your Audience with Lewis Howes" "2016-11-23T06:02:33Z" "Thank you for Watching this powerful interview with Sekou Andrews! New Interviews, and Inspirational videos will be posted every Monday and Wednesday! Subscribe to the channel here: https://goo.gl/9xwmmV 
-----
This is audio podcast number #410 with Sekou Andrews
Make sure to leave a comment below and share this with your friends!

Show notes available here:
http://lewishowes.com/podcast/sekou-andrews/

http://sekouandrews.com/
https://twitter.com/sekouandrews
https://www.facebook.com/sekouandrews
https://www.youtube.com/user/sekouworld
-----
You can follow Lewis at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: https://snapchat.com/add/LewisHowes

Lewis Howes is NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories from various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "22296" "602" "13" "0" "77" "https://www.youtube.com/watch?v=9yG73NSj9TM"
"169" "9ymUvopR_Fc" "Daymond John: Rise and Grind Habits for a Successful Business and Life with Lewis Howes" "2018-02-05T04:53:32Z" "Thank you for Watching this powerful video with Daymond John!

Show notes available here:
http://lewishowes.com/598

New Interviews, and Inspirational videos will be posted every Monday and Wednesday! Subscribe to the channel here: https://goo.gl/9xwmmV 
-----
Lewis Howes' New Book
https://www.maskofmasculinity.com/
-----
https://daymondjohn.com/
https://twitter.com/TheSharkDaymond 
https://www.facebook.com/TheSharkDaymond
https://www.instagram.com/thesharkdaymond/ 

Daymond John is an American businessman, investor, television personality, author, and motivational speaker

In This Episode, You Will Learn:
The most important element to Shark Tank (8:55)
The biggest lesson Daymond learned about himself over the last 10 seasons (11:53)
How having a child shifted his views of business (15:25)
The big things people taught him about continuing to master his skills (19:17)
Daymond’s daily schedule for health (24:29)
How he decides which causes to support (27:23)
The one thing he can do this year to increase his revenue (29:32)
What his new podcast is based on (32:03)
The thing Daymond is most proud of (34:55)
The most painful thing in Daymond’s life (36:24)
What he sees as a great opportunity to get into (42:16)
The thing Daymond looks for when he picks people (46:16)

-----
You can follow Lewis at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: https://snapchat.com/add/LewisHowes

Lewis Howes is NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories from various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book

Daymond John: Rise and Grind Habits for a Successful Business and Life with Lewis Howes" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "79670" "1421" "32" "0" "83" "https://www.youtube.com/watch?v=9ymUvopR_Fc"
"170" "A3V1ObCvVgU" "FREE Yourself From NEGATIVE THOUGHTS & Start Living LIFE TODAY | Marisa Peer & Lewis Howes" "2020-05-04T19:33:38Z" "If you want to learn how to overcome negativity and start living life on your terms then watch the full interview with Marisa Peer. 

Be sure to subscribe for more - https://www.youtube.com/user/lewishowes?sub_confirmation=1

Check Out The School Of Greatness - https://lewishowes.com/start-here/

Marisa Peer was listed in Tatler’s Guide to Britain’s 250 Best Practitioners and was the only woman on the Men’s Health’s list “Best of British.” She has spent 25+ years working with an extensive client list, including royalty, rock stars, actors, professionals, Olympic athletes, CEOs, and media personalities. She has developed her own style that is frequently referred to as “life-changing.”

Marisa also studied hypnotherapy at the Hypnotism Training Institute of Los Angeles, known as the best hypnotherapy training establishment in the world. She developed her own brand of treatment, Rapid Transformational Therapy, which is a combination of hypnosis, neuro-linguistic programming, and cognitive behavioral therapy. By guiding her patients into a state of relaxation and hypnosis, Marisa Peer is better able to find the root of psychological distress and provide suggestions in order to heal that distress. 

Marisa Peer also started the radical #iamenough movement. By just saying those three words repeatedly — “I am enough” — you can change your brain’s thought patterns and come to a place of self-love.  

Marisa is the bestselling author of several books, including I Am Enough: Mark Your Mirror and Change Your Life, and makes frequent appearances on TV and radio. She’s helped thousands of people overcome a variety of issues, and is motivated to train others to do the same. Marisa Peer joined me on The School of Greatness back on Episode 695, and it definitely has been one of my most popular episodes to date! I was honored to have Marisa Peer return and speak again about the power of positivity in achieving our goals. 

Our thoughts have power over us. But we can have power over our thoughts." "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "417604" "10439" "289" "0" "552" "https://www.youtube.com/watch?v=A3V1ObCvVgU"
"171" "A5TMKk4S-LI" "Danica Patrick: Mindset, Spirituality and Living Fully with Lewis Howes" "2018-01-22T10:09:50Z" "Thank you for Watching this powerful video with Danica Patrick!

New Interviews, and Inspirational videos will be posted every Monday and Wednesday! Subscribe to the channel here: https://goo.gl/9xwmmV 
-----
Lewis Howes' New Book
https://www.maskofmasculinity.com/
-----
https://www.danicapatrick.com/
https://www.facebook.com/DanicaPatrick 
https://twitter.com/DANICAPATRICK
https://www.instagram.com/danicapatrick/

Danica Patrick, driver of the No. 10 Aspen Dental Ford Fusion for Stewart-Haas Racing (SHR) in the Monster Energy NASCAR Cup Series, joined the mainstream ranks by going against the current, immersing herself and succeeding in the male-dominated world of professional motorsports.

Patrick burst onto the scene in May 2005 when she stunned the world by leading 19 laps and finishing fourth in her first Indianapolis 500, becoming the first woman to lead laps and score a top-five finish in the historic race. One week later, she graced the cover of Sports Illustrated, becoming the first Indy car driver to be featured on the front page in 20 years. 

Show notes available here:
http://lewishowes.com/592
-----
You can follow Lewis at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: https://snapchat.com/add/LewisHowes

Lewis Howes is NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories from various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "62592" "934" "53" "0" "94" "https://www.youtube.com/watch?v=A5TMKk4S-LI"
"172" "a7B0cmM3hhA" "Cassey Ho - Partner Workout Moves" "2015-05-18T06:58:22Z" "In this bonus clip shot after the podcast interview, Cassey trains Lewis on some fun workout moves to do with a partner at home. (And she makes him sweat!)

For the full video interview and show notes, check out http://lewishowes.com/178." "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "4927" "121" "2" "0" "7" "https://www.youtube.com/watch?v=a7B0cmM3hhA"
"173" "A8uiIT6-KKs" "Maisie Williams: Be Your Own Hero with Lewis Howes" "2019-04-15T12:12:46Z" "Thank you for watching this powerful interview with Maisie Williams!  Check out the show notes here: https://www.lewishowes.com/784

Maisie Williams is an actress known for playing Arya Stark in Game of Thrones. She won the EWwy Award for Best Supporting Actress in a Drama, the Portal Award for Best Supporting Actress – Television and Best Young Actor, and the Saturn Award for Best Performance by a Younger Actor. In 2016, she was nominated for an Emmy for Outstanding Supporting Actress in a Drama Series.

Maisie was at the height of her fame and success but still felt worthless. She realized that there wasn’t anything outside of herself that could make her happy. She had to find her self-worth from the inside. So get ready to learn how Maisie Williams navigated childhood fame and anxiety on Episode 784.

You can follow Lewis at:
Website: http://lewishowes.com/
Instagram: https://www.instagram.com/lewishowes/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
SnapChat: https://snapchat.com/add/LewisHowes
-----
Lewis Howes' New Book - The Mask of Masculinity 
https://lewishowes.com/man
-----
Lewis Howes is a NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories of various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "101941" "3991" "35" "0" "447" "https://www.youtube.com/watch?v=A8uiIT6-KKs"
"174" "A9hbuYoPO40" "The ONLY Reason We're ALIVE (Pain Is Your Motivation) | In-Q and Lewis Howes" "2020-03-30T18:48:34Z" "IN-Q is a National Poetry Slam champion, award-winning poet, and multi-platinum songwriter. His groundbreaking achievements include being named to Oprah’s SuperSoul 100 list of the world’s most influential thought leaders, being the first spoken word artist to perform with Cirque Du Soleil, and being featured on A&E, ESPN, and HBO’s Def Poetry Jam. He’s inspired audiences around the world through his live performances and storytelling workshops. Many of his recent poetry videos have gone viral with over 70 million views combined.

As a songwriter, IN-Q’s hit single “Love You Like a Love Song” by Selena Gomez went multi-platinum, winning him a BMI award. He has written with renowned artists including Aloe Blacc, Miley Cyrus, Mike Posner, and Foster the People. His songs have accumulated over one billion views on YouTube alone.

His first book, Inquire Within, comes out on March 31st, 2020. We talk about it in this interview, and it sounds absolutely incredible. I know a lot of us are spending a lot of time at home right now, so a book of amazing, uplifting poetry would be great to read in the upcoming month. 

In this interview, we cover everything from poetry and love to pain and forgiveness. IN-Q opens up about his relationship with his father and how it’s made him who he is today.

You’re not gonna want to miss this one. Even if you’ve never read a poem in your life, it’s never too late to start that journey. Join me on Episode 934 to learn about love, loss, and words with creative genius and poet, IN-Q.

You can follow In-Q:
Instagram: https://www.instagram.com/inqlife/
Website: https://in-q.com/
Facebook: https://www.facebook.com/INQlife/
YouTube: https://www.youtube.com/user/INQonline
Twitter: https://twitter.com/INQLIFE

You can follow Lewis at:
Website: http://lewishowes.com/
Instagram: https://www.instagram.com/lewishowes/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
-----
Lewis Howes' New Book - The Mask of Masculinity 
https://lewishowes.com/man
-----
Lewis Howes is NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories of various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "10457" "274" "7" "0" "39" "https://www.youtube.com/watch?v=A9hbuYoPO40"
"175" "AbECe6iWR3E" "Coffee Conversations Ultimate Sports Strategies for Time Management Lewis Howes and Matt Cesaratto" "2018-01-08T23:23:14Z" "Lewis and Matt Live

Thank you for Watching this powerful video with Matt Cesaratto!

New Interviews, and Inspirational videos will be posted every Monday and Wednesday! Subscribe to the channel here: https://goo.gl/9xwmmV 
-----
Lewis Howes' New Book
https://www.maskofmasculinity.com/
-----

Show notes available here:
http://lewishowes.com/587
-----
You can follow Lewis at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: https://snapchat.com/add/LewisHowes

Lewis Howes is NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories from various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book

Coffee Conversations Ultimate Sports Strategies for Time Management Lewis Howes and Matt Cesaratto" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "10039" "252" "5" "0" "27" "https://www.youtube.com/watch?v=AbECe6iWR3E"
"176" "absAsmIXWZw" "Make Money Through Your Art with Erik Wahl" "2017-03-20T05:08:15Z" "Thank you for Watching this powerful interview with Erik Wahl! New Interviews, and Inspirational videos will be posted every Monday and Wednesday! Subscribe to the channel here: https://goo.gl/9xwmmV 
-----
This is audio podcast number #460 with Erik Wahl.
Make sure to leave a comment below and share this with your friends!

In This Episode, You Will Learn:

-How to get through a major career loss and transition (8:30)
-Why street artists are so fascinating compared to other fine artists (9:26)
-Why starving artists are a self-fulfilling prophecy (10:47)
-The reason artists need to understand people to be successful (13:54)
-When darkness can be good for the soul (22:16)
-What it takes to make it as an artist (24:01)
-How structure creates freedom (28:32)
-The power of re-defining success (36:30)
-Erik's advice to aspiring artists who are trying to make a full-time income from their art (46:36)

Some questions I ask:

-Did you go to school for art or did you teach yourself? (4:06)
-How does an artist build a successful business around their art? (12:34)
-What do you think about before you go on stage? (27:10)
-How do you continue to innovate after doing your thing so many times? (43:50)
-What is your advice for unlocking your creativity? (50:35)


Show notes available here:
http://lewishowes.com/460

-----
You can follow Lewis at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: https://snapchat.com/add/LewisHowes

Lewis Howes is NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories from various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "10374" "272" "13" "0" "37" "https://www.youtube.com/watch?v=absAsmIXWZw"
"177" "acS9WYqXgm0" "Daniel Negreanu: #1 Poker Player in the World on Peak Performance and Stepping into Greatness" "2013-12-16T10:30:11Z" "Daniel Negreanu is one of the best poker players in the world http://lewishowes.com/podcast/daniel-negreanu/

In this episode you'll learn:

- About Daniel's First Five or Six Trips to Vegas that Ended in Failure
- The Most Important Element To Becoming a Successful Poker Player
- Why Experiential Learning is so Important
- How Table Presence Makes you A Stronger Poker Player
- To Use Feedback to Maximize Your Growth
- How to Build Confidence Like a Professional Poker Player
- Mental and Physical Preparation For Top Level Poker
- About Using Vulnerability to Maximize Your Potential
- Skills for Connecting with People
- Plus much more...

http://lewishowes.com/podcast/daniel-negreanu/" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "1522" "4" "1" "0" "0" "https://www.youtube.com/watch?v=acS9WYqXgm0"
"178" "adZWjP96vvs" "How To Increase Productivity | Marie Forleo and Lewis Howes" "2019-09-16T15:00:01Z" "Thank you for watching this powerful video with Marie Forleo!  
Check out the show notes here: https://www.lewishowes.com/847
Full interview: https://www.youtube.com/watch?v=J0ARejSI2TA

Marie Forleo is a life coach, motivational speaker, author and host of Marie TV. She is the owner of Marie Forleo International, B-School and MarieTV, and Oprah named Marie a thought leader for the next generation. Marie is passionate about spreading her message that you can figure out the problems in your life. She shares three simple steps to avoid getting overwhelmed and feeling helpless.

So get ready to learn how life is “figureoutable” on Episode 847.

Follow Marie Forleo here:
https://www.marieforleo.com/
https://www.facebook.com/marieforleo/
https://www.instagram.com/marieforleo/
https://www.youtube.com/user/marieforleo
https://twitter.com/marieforleo

Guest Social Media Links
You can follow Lewis at:
Website: http://lewishowes.com/
Instagram: https://www.instagram.com/lewishowes/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
SnapChat: https://snapchat.com/add/LewisHowes
-----
Lewis Howes' New Book - The Mask of Masculinity 
https://lewishowes.com/man
-----
Lewis Howes is a NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories of various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "4862" "157" "5" "0" "19" "https://www.youtube.com/watch?v=adZWjP96vvs"
"179" "aiD872mh334" "Top 8 Ways To Use Social Media" "2009-03-30T08:49:04Z" "http://www.lewishowes.com In this video I talk about the important things that matter in Social Media to be respected within the community. Connecting face to face and being grateful for the inspiration, guidance, and support from others will help you during your journey." "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "12081" "67" "6" "0" "15" "https://www.youtube.com/watch?v=aiD872mh334"
"180" "aLJ7uhdNXyw" "He Decided to Kayak the Grand Cayon BLIND (Erik Weihenmayer)" "2017-05-24T00:02:24Z" "Thank you for Watching this powerful video with Erik Weihenmayer! 

Full Interview: https://youtu.be/sNsifOL-ncc

New Interviews, and Inspirational videos will be posted every Monday and Wednesday! Subscribe to the channel here: https://goo.gl/9xwmmV 
----
This is audio podcast number #487 with Erik Weihenmayer

Erik Weihenmayer is the only blind person to reach the summit of Mt. Everest. In 2008 he completed the Seven Summits, the highest point on every continent.  
Erik co-founded a movement called No Barriers. The mission is to help people with challenges, to turn into the storm of life, face barriers head on, embrace a pioneering and innovative spirit and team up with great people to live rich in meaning and purpose. The motto is \"what's within you is stronger than what's in your way.\" To this aim, Erik continues to challenge himself to live a No Barriers Life and in September 2014 he kayaked the entire 277-miles of the Colorado River through the Grand Canyon. 

Make sure to leave a comment below and share this with your friends!

Show notes available here:
http://lewishowes.com/487

Some questions I ask:

What do you look for when you meet someone through your senses? (2:18)
How did you deal with the loss of your eyesight at age 14? (5:08)
How do you prepare mentally for any major obstacle you’re about to take on? (18:45)
Do you feel you have an advantage because you can’t see how far you have to go? (22:30)
Why do so many people give up on living their full potential? (27:32)
What is the biggest lesson you learned about yourself since going blind? (32:20)

In this episode you will learn:

What inspired Erik to finally commit to kayaking the Grand Canyon (12:10)
How to break through the barriers that are keeping you from your greatness (28:55)
Plus much more…
-----
You can follow Lewis at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: https://snapchat.com/add/LewisHowes

Lewis Howes is NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories from various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "1290" "32" "0" "0" "8" "https://www.youtube.com/watch?v=aLJ7uhdNXyw"
"181" "aMJMhSGTr0I" "Mike Tyson: The Mind and Journey of A Champion Fighter with Lewis Howes" "2019-07-31T15:00:01Z" "Thank you for watching this powerful interview with Mike Tyson!  
Check out the show notes here: https://www.lewishowes.com/829

Tyson is a former undisputed heavyweight champion of the World and won his first 19 professional bouts by knockout, 12 of them in the first round. He holds the record as the youngest boxer to win the WBC, WBA and IBF heavyweight titles at 20 years, four months, and 22 days old. Mike Tyson is learning to forgive himself and be grateful. He also shares his feelings about discipline and how visualization helped him believe he could be a champion.

So get ready to learn how to be a champion and why it’s never too late for a comeback on Episode 829.

Follow Mike Tyson here:
http://miketyson.com/
https://twitter.com/MikeTyson
https://www.instagram.com/miketyson/
https://www.facebook.com/miketyson/
https://www.youtube.com/miketyson
https://podcasts.apple.com/us/podcast/hotboxin-with-mike-tyson/id1449316560

You can follow Lewis at:
Website: http://lewishowes.com/
Instagram: https://www.instagram.com/lewishowes/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
SnapChat: https://snapchat.com/add/LewisHowes
-----
Lewis Howes' New Book - The Mask of Masculinity 
https://lewishowes.com/man
-----
Lewis Howes is a NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories of various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "229109" "3813" "101" "0" "709" "https://www.youtube.com/watch?v=aMJMhSGTr0I"
"182" "ArC3NHCB1eY" "Brendon Burchard: High Performance Habits with Lewis Howes" "2017-09-18T10:26:20Z" "Thank you for Watching this powerful video with Brendon Burchard!

New Interviews, and Inspirational videos will be posted every Monday and Wednesday! Subscribe to the channel here: https://goo.gl/9xwmmV 
----
This is audio podcast number #538 with Brendon Burchard

http://brendon.com/
https://www.facebook.com/brendonburchardfan
https://twitter.com/BrendonBurchard
https://www.youtube.com/user/BrendonBurchard

After suffering depression and surviving a car accident at the age of 19, Brendon faced what he felt were life’s last questions: “Did I live fully? Did I love openly? Did I make a difference?” His intention to be happy with the answers led to his own personal breakthroughs, and ultimately to his life’s purpose of helping others live, love and matter. He spent his 20s researching psychology and leadership, and consulting at Accenture. By age 32, he had struck out on his own and became a #1 best-selling author, an in-demand high performance coach, a sought-after speaker, and an early pioneer in the online education space. 

Today, Brendon is widely considered the world’s leading high performance coach (according to both Success Magazine and Oprah.com). He is also one of the most-watched, quoted and followed personal development trainers in history. He is a Top 100 Most Followed Public Figure on Facebook and his videos have been viewed more than 100 million times. More than 2,000,000 students have completed his online courses and video series. For these results, Oprah.com named him “one of the most successful online trainers in history.” 

Make sure to leave a comment below and share this with your friends!
-----

Show notes available here:
http://lewishowes.com/538
-----
You can follow Lewis at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: https://snapchat.com/add/LewisHowes

Lewis Howes is NY Times Bestselling author, entrepreneur, and former professional Arena League football player. He hosts The School of Greatness, a talk show distributed as a podcast. Learn and hear the stories from various successful people around the world, become inspired, motivated and educated with the SCHOOL OF GREATNESS. lewishowes.com/book" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "172500" "2984" "128" "0" "243" "https://www.youtube.com/watch?v=ArC3NHCB1eY"
"183" "ARIGsnnhGAU" "The Key to Abundance and Success: Lisa Nichols and Lewis Howes" "2016-01-18T19:48:37Z" "Thank you for Watching! New Interviews with the World's GREATEST Entrepreneurs, CEO's, Authors, and Minds will be posted every week! 

Some questions I ask:
Who was the most influential person in your life growing up?
What was the catalyst for you to switching from a scarcity mindset to an abundance mindset?
What was the first discovery you made in abundance?
What’s the cost of an abundance mindset?
How important is visualization in taking action?
How does someone find their calling?

Podcast Episode #278
http://lewishowes.com/278

Today I chat with Lisa Nichols. Lisa Nichols is one of the world’s most-requested motivational speakers, as well as media personality and corporate CEO whose global platform has reached and served nearly 30 million people. From a struggling single mom on public assistance to a millionaire entrepreneur, Lisa has become a multiple time bestselling author and appeared on shows like Oprah and the Today Show. Her company, Motivating the Masses, was one of the first self-development companies to go public.

You can buy Lisa's Book and find out more about her on her website: http://www.motivatingthemasses.com/

Do you have The School of Greatness Book yet?  If not make sure to grab a copy now and prepare to change your life in the process!  http://lewishowes.com/book

You can Follow me (Lewis Howes) at:
Website: http://lewishowes.com/
Facebook: https://www.facebook.com/lewishowes/
Twitter: https://twitter.com/LewisHowes
Instagram: https://www.instagram.com/lewishowes/
SnapChat: Lewis_Howes" "UCKsP3v2JeT2hWI_HzkxWiMA" "Lewis Howes" "557949" "12061" "364" "0" "726" "https://www.youtube.com/watch?v=ARIGsnnhGAU"
"184" "ArUgFlRBaSQ" "Elizabeth Gilbert on Creating Big Magic with Lewis Howes" "2016-06-13T08:38:42Z" "Thank you for Watching! New Interviews, Motivational, and Inspirational videos will be posted every Monday and Wednesday! Subscribe to the channel here: https://goo.gl/9xwmmV 
-----
This is audio podcast number #341
http://lewishowes.com/341

